CommitId;RefactoringType;RefactoringDetail
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	replicate : ReplicateTo to rep : ReplicateTo in method public set(key String, value Object, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	persist : PersistTo to req : PersistTo in method public add(key String, exp int, value Object, req PersistTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	persist : PersistTo to req : PersistTo in method public add(key String, value Object, req PersistTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	replicate : ReplicateTo to rep : ReplicateTo in method public add(key String, exp int, value Object, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	replicate : ReplicateTo to rep : ReplicateTo in method public add(key String, value Object, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	persist : PersistTo to req : PersistTo in method public add(key String, exp int, value Object, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	replicate : ReplicateTo to rep : ReplicateTo in method public add(key String, exp int, value Object, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	persist : PersistTo to req : PersistTo in method public add(key String, value Object, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	replicate : ReplicateTo to rep : ReplicateTo in method public add(key String, value Object, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	persist : PersistTo to req : PersistTo in method public replace(key String, exp int, value Object, req PersistTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	persist : PersistTo to req : PersistTo in method public replace(key String, value Object, req PersistTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	replicate : ReplicateTo to rep : ReplicateTo in method public replace(key String, exp int, value Object, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	replicate : ReplicateTo to rep : ReplicateTo in method public replace(key String, value Object, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	persist : PersistTo to req : PersistTo in method public replace(key String, exp int, value Object, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	replicate : ReplicateTo to rep : ReplicateTo in method public replace(key String, exp int, value Object, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	persist : PersistTo to req : PersistTo in method public replace(key String, value Object, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	replicate : ReplicateTo to rep : ReplicateTo in method public replace(key String, value Object, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	persist : PersistTo to req : PersistTo in method public delete(key String, req PersistTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	persist : PersistTo to req : PersistTo in method public delete(key String, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	replicate : ReplicateTo to rep : ReplicateTo in method public delete(key String, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
736d6ac77499cfc204f5e69b39be7fb67ca4be0a;Rename Parameter;Rename Parameter	replicate : ReplicateTo to req : ReplicateTo in method public delete(key String, req ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
6953408ddc5f5c67aab453f4a986bd610bbc1edf;Extract Method;Extract Method	private observe(key String, cas long, toMaster boolean, toReplica boolean) : Map<MemcachedNode,ObserveResponse> extracted from public observe(key String, cas long) : Map<MemcachedNode,ObserveResponse> in class com.couchbase.client.CouchbaseClient
6953408ddc5f5c67aab453f4a986bd610bbc1edf;Extract Variable;Extract Variable	node : MemcachedNode in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void from class com.couchbase.client.CouchbaseClient
6953408ddc5f5c67aab453f4a986bd610bbc1edf;Extract Variable;Extract Variable	observeResponse : ObserveResponse in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void from class com.couchbase.client.CouchbaseClient
6953408ddc5f5c67aab453f4a986bd610bbc1edf;Inline Variable;Inline Variable	tu : TimeUnit in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void from class com.couchbase.client.CouchbaseClient
6953408ddc5f5c67aab453f4a986bd610bbc1edf;Rename Variable;Rename Variable	persistReplica : int to shouldPersistTo : int in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void in class com.couchbase.client.CouchbaseClient
6953408ddc5f5c67aab453f4a986bd610bbc1edf;Rename Variable;Rename Variable	replicateTo : int to shouldReplicateTo : int in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void in class com.couchbase.client.CouchbaseClient
6953408ddc5f5c67aab453f4a986bd610bbc1edf;Rename Variable;Rename Variable	obsPolls : int to donePolls : int in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void in class com.couchbase.client.CouchbaseClient
6953408ddc5f5c67aab453f4a986bd610bbc1edf;Rename Variable;Rename Variable	obsPollMax : int to maxPolls : int in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void in class com.couchbase.client.CouchbaseClient
6953408ddc5f5c67aab453f4a986bd610bbc1edf;Rename Variable;Rename Variable	obsPollInterval : long to pollInterval : long in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void in class com.couchbase.client.CouchbaseClient
6953408ddc5f5c67aab453f4a986bd610bbc1edf;Rename Variable;Rename Variable	replicaPersistedTo : int to alreadyPersistedTo : int in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void in class com.couchbase.client.CouchbaseClient
6953408ddc5f5c67aab453f4a986bd610bbc1edf;Rename Variable;Rename Variable	replicatedTo : int to alreadyReplicatedTo : int in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void in class com.couchbase.client.CouchbaseClient
6953408ddc5f5c67aab453f4a986bd610bbc1edf;Rename Variable;Rename Variable	persistedMaster : boolean to alreadyPersistedToMaster : boolean in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void in class com.couchbase.client.CouchbaseClient
6953408ddc5f5c67aab453f4a986bd610bbc1edf;Rename Variable;Rename Variable	persistMaster : boolean to shouldPersistToMaster : boolean in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void in class com.couchbase.client.CouchbaseClient
a6f004e7e813c615a45ce92f9e4f56e2745675fd;Change Attribute Type;Change Attribute Type	completedFuture : GetFuture<T> to completedFuture : AtomicReference<GetFuture<T>> in class com.couchbase.client.internal.ReplicaGetFuture
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Parameter;Rename Parameter	filename : File to source : File in method public create(source File) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Parameter;Rename Parameter	data : String to source : String in method public create(source String) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Parameter;Rename Parameter	jsonObject : JSONObject to source : JSONObject in method public create(source JSONObject) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Parameter;Rename Parameter	jsonObject : JSONObject to source : JSONObject in method private parseJSON(source JSONObject) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Parameter;Rename Parameter	jsonVbuckets : JSONArray to source : JSONArray in method private populateVBuckets(source JSONArray) : List<VBucket> in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Method;Rename Method	private populateVbuckets(jsonVbuckets JSONArray) : List<VBucket> renamed to private populateVBuckets(source JSONArray) : List<VBucket> in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Parameter;Rename Parameter	jsonObject : JSONObject to source : JSONObject in method private parseMemcacheBucketJSON(source JSONObject) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Method;Rename Method	private parseCacheJSON(jsonObject JSONObject) : Config renamed to private parseMemcacheBucketJSON(source JSONObject) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Parameter;Rename Parameter	jsonObject : JSONObject to source : JSONObject in method private parseCouchbaseBucketJSON(source JSONObject) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Method;Rename Method	private parseEpJSON(jsonObject JSONObject) : Config renamed to private parseCouchbaseBucketJSON(source JSONObject) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Method;Rename Method	private populateCouchServers(nodes JSONArray) : List<URL> renamed to private populateViewServers(nodes JSONArray) : List<URL> in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Parameter;Rename Parameter	servers : JSONArray to nodes : JSONArray in method private populateServersForCouchbaseBucket(nodes JSONArray) : List<String> in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Method;Rename Method	private populateServers(servers JSONArray) : List<String> renamed to private populateServersForCouchbaseBucket(nodes JSONArray) : List<String> in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Variable;Rename Variable	sb : StringBuilder to builder : StringBuilder in method public create(source File) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Extract Variable;Extract Variable	numVBuckets : int in method private populateVBuckets(source JSONArray) : List<VBucket> from class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Change Variable Type;Change Variable Type	master : int to master : short in method private populateVBuckets(source JSONArray) : List<VBucket> in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Variable;Rename Variable	serversCount : int to amountOfNodes : int in method private parseMemcacheBucketJSON(source JSONObject) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Variable;Rename Variable	vbMap : JSONObject to vBucketServerMap : JSONObject in method private parseCouchbaseBucketJSON(source JSONObject) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Variable;Rename Variable	vbuckets : JSONArray to vBuckets : JSONArray in method private parseCouchbaseBucketJSON(source JSONObject) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Variable;Rename Variable	vbucketsCount : int to vBucketsCount : int in method private parseCouchbaseBucketJSON(source JSONObject) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Variable;Rename Variable	populateServers : List<String> to populatedServers : List<String> in method private parseCouchbaseBucketJSON(source JSONObject) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Variable;Rename Variable	populateVbuckets : List<VBucket> to populatedVBuckets : List<VBucket> in method private parseCouchbaseBucketJSON(source JSONObject) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Variable;Rename Variable	couchServers : List<URL> to populatedViewServers : List<URL> in method private parseCouchbaseBucketJSON(source JSONObject) : Config in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Extract Variable;Extract Variable	nodeSize : int in method private populateViewServers(nodes JSONArray) : List<URL> from class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Variable;Rename Variable	nodeNames : List<URL> to nodeUrls : List<URL> in method private populateViewServers(nodes JSONArray) : List<URL> in class com.couchbase.client.vbucket.config.DefaultConfigFactory
b259a099084be4dfc7a437887740a3fc884aff2c;Change Attribute Type;Change Attribute Type	MAX_REPLICAS : int to MAX_REPLICAS : short in class com.couchbase.client.vbucket.config.VBucket
b259a099084be4dfc7a437887740a3fc884aff2c;Change Attribute Type;Change Attribute Type	master : int to master : short in class com.couchbase.client.vbucket.config.VBucket
b259a099084be4dfc7a437887740a3fc884aff2c;Change Parameter Type;Change Parameter Type	m : int to m : short in method public VBucket(m short, r1 short, r2 short, r3 short) in class com.couchbase.client.vbucket.config.VBucket
b259a099084be4dfc7a437887740a3fc884aff2c;Change Parameter Type;Change Parameter Type	rv : int to rv : short in method public setMaster(rv short) : void in class com.couchbase.client.vbucket.config.VBucket
b259a099084be4dfc7a437887740a3fc884aff2c;Rename Attribute;Rename Attribute	replicas : int[] to replica1 : short in class com.couchbase.client.vbucket.config.VBucket
b259a099084be4dfc7a437887740a3fc884aff2c;Change Attribute Type;Change Attribute Type	replicas : int[] to replica1 : short in class com.couchbase.client.vbucket.config.VBucket
65717a241e288778b916e2ea059151b95364e8e5;Rename Parameter;Rename Parameter	buckets : String to bucketsJson : String in method public parseBuckets(bucketsJson String) : Map<String,Bucket> in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Rename Parameter;Rename Parameter	sBucket : String to bucketJson : String in method public parseBucket(bucketJson String) : Bucket in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Rename Parameter;Rename Parameter	bucketJO : JSONObject to bucketJson : JSONObject in method private parseBucketFromJSON(bucketJson JSONObject) : Bucket in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Rename Parameter;Rename Parameter	base : String to poolsJson : String in method public parsePools(poolsJson String) : Map<String,Pool> in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Rename Method;Rename Method	public parseBase(base String) : Map<String,Pool> renamed to public parsePools(poolsJson String) : Map<String,Pool> in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Rename Parameter;Rename Parameter	sPool : String to poolsJson : String in method public parsePool(pool Pool, poolsJson String) : void in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Rename Method;Rename Method	public loadPool(pool Pool, sPool String) : void renamed to public parsePool(pool Pool, poolsJson String) : void in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Extract Method;Extract Method	private extractPorts(portsJson JSONObject) : Map<Port,String> extracted from private parseBucketFromJSON(bucketJO JSONObject) : Bucket in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Rename Variable;Rename Variable	bucketsJA : JSONArray to allBuckets : JSONArray in method public parseBuckets(bucketsJson String) : Map<String,Bucket> in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Rename Variable;Rename Variable	bucketJO : JSONObject to currentBucket : JSONObject in method public parseBuckets(bucketsJson String) : Map<String,Bucket> in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Rename Variable;Rename Variable	nodesJA : JSONArray to allNodes : JSONArray in method private parseBucketFromJSON(bucketJson JSONObject) : Bucket in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Rename Variable;Rename Variable	nodeJO : JSONObject to currentNode : JSONObject in method private parseBucketFromJSON(bucketJson JSONObject) : Bucket in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Rename Variable;Rename Variable	poolJO : JSONObject to currentPool : JSONObject in method public parsePools(poolsJson String) : Map<String,Pool> in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Rename Variable;Rename Variable	poolsJA : JSONArray to allPools : JSONArray in method public parsePools(poolsJson String) : Map<String,Pool> in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Replace Variable With Attribute;Replace Variable With Attribute	cf : ConfigFactory to configFactory : ConfigFactory in method private parseBucketFromJSON(bucketJson JSONObject) : Bucket in class com.couchbase.client.vbucket.config.ConfigurationParserJSON
65717a241e288778b916e2ea059151b95364e8e5;Rename Method;Rename Method	public parseBase(base String) : Map<String,Pool> renamed to public parsePools(base String) : Map<String,Pool> in class com.couchbase.client.vbucket.config.ConfigurationParserMock
65717a241e288778b916e2ea059151b95364e8e5;Rename Method;Rename Method	public loadPool(pool Pool, sPool String) : void renamed to public parsePool(pool Pool, sPool String) : void in class com.couchbase.client.vbucket.config.ConfigurationParserMock
65717a241e288778b916e2ea059151b95364e8e5;Rename Method;Rename Method	public parseBase(base String) : Map<String,Pool> renamed to public parsePools(base String) : Map<String,Pool> in class com.couchbase.client.vbucket.config.ConfigurationParser
65717a241e288778b916e2ea059151b95364e8e5;Rename Method;Rename Method	public loadPool(pool Pool, sPool String) : void renamed to public parsePool(pool Pool, sPool String) : void in class com.couchbase.client.vbucket.config.ConfigurationParser
dbad2a413f17226503b3ca8d0881a0b7aa18f926;Inline Variable;Inline Variable	namespace : String in method public testDefaults() : void from class com.couchbase.client.CouchbasePropertiesTest
ad8353b39d408984f28891fac144d5c21dba13e0;Inline Method;Inline Method	private setBucket(newBucket Bucket) : void inlined to public startMonitor() : void in class com.couchbase.client.vbucket.BucketMonitor
ad8353b39d408984f28891fac144d5c21dba13e0;Inline Method;Inline Method	private setBucket(newBucket Bucket) : void inlined to protected replaceConfig() : void in class com.couchbase.client.vbucket.BucketMonitor
01043e3cca69c1a781a2a26f35eb89d480a25704;Rename Variable;Rename Variable	oldIndex : int to oIndex1 : int in method public shouldRandomizeNodeList() : void in class com.couchbase.client.CouchbaseConnectionFactoryTest
01043e3cca69c1a781a2a26f35eb89d480a25704;Rename Variable;Rename Variable	newIndex : int to nIndex1 : int in method public shouldRandomizeNodeList() : void in class com.couchbase.client.CouchbaseConnectionFactoryTest
94045a03be31bfcff4dfedf69c75650632890fdf;Extract Method;Extract Method	private initialize(baseList List<URI>, bucket String, password String) : void extracted from public CouchbaseConnectionFactory(baseList List<URI>, bucketName String, password String) in class com.couchbase.client.CouchbaseConnectionFactory
94045a03be31bfcff4dfedf69c75650632890fdf;Rename Parameter;Rename Parameter	bucketName : String to bucket : String in method private initialize(baseList List<URI>, bucket String, password String) : void in class com.couchbase.client.CouchbaseConnectionFactory
f586f1af79b3e88ef968ec1c709f65b40c23c974;Extract Method;Extract Method	public cas(key String, cas long, exp int, value Object, req PersistTo, rep ReplicateTo) : CASResponse extracted from public cas(key String, cas long, value Object, req PersistTo, rep ReplicateTo) : CASResponse in class com.couchbase.client.CouchbaseClient
da6780856682b58a20af3667801a61412dedc45a;Replace Variable With Attribute;Replace Variable With Attribute	future : GetFuture to completedFuture : GetFuture<T> in method public get(userTimeout long, unit TimeUnit) : T in class com.couchbase.client.internal.ReplicaGetFuture
da6780856682b58a20af3667801a61412dedc45a;Change Variable Type;Change Variable Type	future : GetFuture to completedFuture : GetFuture<T> in method public get(userTimeout long, unit TimeUnit) : T in class com.couchbase.client.internal.ReplicaGetFuture
da6780856682b58a20af3667801a61412dedc45a;Rename Attribute;Rename Attribute	futures : List<GetFuture<T>> to monitoredFutures : List<GetFuture<T>> in class com.couchbase.client.internal.ReplicaGetFuture
ec311196362ba86341a1459288da644ea9cc283c;Extract Method;Extract Method	protected connectionShutDown() : boolean extracted from public flush(delay int) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClient
3617768f3a188e1675dfc1f07a26b37495be8368;Extract Attribute;Extract Attribute	private BUCKET : String in class com.couchbase.client.ClusterManagerTest
8032572d692afbb75d992b0477c65ca17049e19a;Change Variable Type;Change Variable Type	cfg : Config to index : int in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void in class com.couchbase.client.CouchbaseClient
8032572d692afbb75d992b0477c65ca17049e19a;Rename Variable;Rename Variable	cfg : Config to index : int in method public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void in class com.couchbase.client.CouchbaseClient
db51d4d834407f134e5b0384c142b43b9bc51b9b;Rename Parameter;Rename Parameter	timeout : long to userTimeout : long in method public get(userTimeout long, unit TimeUnit) : T in class com.couchbase.client.internal.ReplicaGetFuture
d1610b2aa798f1c5920a7057b98096aa22075755;Extract Attribute;Extract Attribute	private EMPTY : String in class com.couchbase.client.CouchbaseClientTest
e319e0c338488ae52ec2f8dfc53fb773990db845;Rename Variable;Rename Variable	future : OperationFuture<Boolean> to invalid : OperationFuture<Boolean> in method public testPersistToMoreThanConf() : void in class com.couchbase.client.CouchbaseClientTest
e319e0c338488ae52ec2f8dfc53fb773990db845;Rename Variable;Rename Variable	future : OperationFuture<Boolean> to invalid : OperationFuture<Boolean> in method public testReplicateToMoreThanConf() : void in class com.couchbase.client.CouchbaseClientTest
60ad29585632beb4310bbf1ca153122209642588;Rename Parameter;Rename Parameter	numDocs : int to limit : int in method public Paginator(client CouchbaseClient, view View, query Query, limit int) in class com.couchbase.client.protocol.views.Paginator
60ad29585632beb4310bbf1ca153122209642588;Rename Attribute;Rename Attribute	docsOnPage : int to currentPage : int in class com.couchbase.client.protocol.views.Paginator
60ad29585632beb4310bbf1ca153122209642588;Rename Attribute;Rename Attribute	first : boolean to alreadyCalled : boolean in class com.couchbase.client.protocol.views.Paginator
c9badac84ff9af1b5f8869e7cc1487757578ce18;Change Return Type;Change Return Type	void to ChannelFuture in method protected createChannel() : ChannelFuture in class com.couchbase.client.vbucket.BucketMonitor
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public set(key String, exp int, value Object, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClient
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public set(key String, exp int, value Object, req PersistTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClient
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public set(key String, exp int, value Object, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClient
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public add(key String, exp int, value Object, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClient
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public add(key String, exp int, value Object, req PersistTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClient
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public add(key String, exp int, value Object, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClient
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public replace(key String, exp int, value Object, req PersistTo, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClient
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public replace(key String, exp int, value Object, req PersistTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClient
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public replace(key String, exp int, value Object, rep ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClient
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public cas(key String, cas long, value Object, req PersistTo, rep ReplicateTo) : CASResponse in class com.couchbase.client.CouchbaseClient
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public cas(key String, cas long, value Object, req PersistTo) : CASResponse in class com.couchbase.client.CouchbaseClient
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public cas(key String, cas long, value Object, rep ReplicateTo) : CASResponse in class com.couchbase.client.CouchbaseClient
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public set(key String, exp int, value Object, persist PersistTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public set(key String, exp int, value Object, persist PersistTo, replicate ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public add(key String, exp int, value Object, persist PersistTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public add(key String, exp int, value Object, persist PersistTo, replicate ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
